route_name,ref_number,highway_type,distance_km,distance_category,quality_score,corridor_relevance,eHDT_suitability,is_major_highway,state_classification,key_waypoints,start_lat,start_lon,end_lat,end_lon,lanes,maxspeed,surface,toll,access
Thanisandra Main Road,SH104,primary,0.39,Short (<100km),68.03,0.9214,Good,True,TN_to_KA,No major waypoints identified,13.0454,77.6275,13.0426,77.6253,,,concrete,,
Thirumangalam – Mogappair Road,SH112,primary,0.02,Short (<100km),68.03,0.9214,Good,True,Within_TN,No major waypoints identified,13.0874,80.1922,13.0874,80.192,,,asphalt,,
Padi Flyover,,primary,0.29,Short (<100km),68.03,0.9214,Good,True,Within_TN,No major waypoints identified,13.1047,80.1947,13.1021,80.1946,,,,,
Thirumangalam – Mogappair Road,SH112,primary,1.62,Short (<100km),68.03,0.9213,Good,True,Within_TN,No major waypoints identified,13.0883,80.1771,13.0875,80.192,2.0,,asphalt,,
Madhavaram Flyover,SH2,primary,0.02,Short (<100km),68.03,0.9213,Good,True,Within_TN,No major waypoints identified,13.1408,80.2186,13.1406,80.2185,,,,,
Thirumangalam – Mogappair Road,SH112,primary,1.6,Short (<100km),68.03,0.9212,Good,True,Within_TN,No major waypoints identified,13.0874,80.192,13.0881,80.1773,2.0,110.0,asphalt,,
Madhavaram Flyover,SH2,primary,0.38,Short (<100km),68.03,0.9212,Good,True,Within_TN,No major waypoints identified,13.1439,80.2199,13.1408,80.2186,,,,,
Madhavaram Flyover,SH2,primary,0.01,Short (<100km),68.03,0.9211,Good,True,Within_TN,No major waypoints identified,13.1407,80.2184,13.1408,80.2185,,,,,
Madhavaram Flyover,SH2,primary,0.37,Short (<100km),68.03,0.9211,Good,True,Within_TN,No major waypoints identified,13.1408,80.2185,13.1439,80.2198,,,,,
Adyar Flyover,,primary,0.06,Short (<100km),68.02,0.921,Good,True,Within_TN,No major waypoints identified,13.0065,80.2557,13.0065,80.2551,,,,,
Padi Flyover,,primary,0.31,Short (<100km),68.02,0.921,Good,True,Within_TN,No major waypoints identified,13.1022,80.1941,13.105,80.1945,,,,,
Jawaharlal Nehru Road (100 Feet Road),SH2,primary,0.08,Short (<100km),68.02,0.9209,Good,True,Within_TN,No major waypoints identified,13.1123,80.1973,13.1115,80.1972,,,,,
Padi Flyover,,primary,0.03,Short (<100km),68.02,0.9209,Good,True,Within_TN,No major waypoints identified,13.105,80.1947,13.1047,80.1947,,,,,
Sardar Patel Road,,primary,0.77,Short (<100km),68.02,0.9209,Good,True,Within_TN,No major waypoints identified,13.0065,80.2551,13.0067,80.248,,,asphalt,,
Chennai - Tiruttani - Renigunta Road Flyover,SHU148,primary,0.34,Short (<100km),68.02,0.9208,Good,True,Within_TN,CHENNAI,13.1019,80.1939,13.1014,80.1907,,,,,
Chennai - Tiruttani - Renigunta Road Flyover,SHU148,primary,0.36,Short (<100km),68.02,0.9208,Good,True,Within_TN,CHENNAI,13.1015,80.1907,13.1021,80.1939,,,,,
Jawaharlal Nehru Road (100 Feet Road),SH2,primary,0.08,Short (<100km),68.02,0.9208,Good,True,Within_TN,No major waypoints identified,13.1115,80.197,13.1122,80.1971,,,,,
Jawaharlal Nehru Road (100 Feet Road),SH2,primary,0.73,Short (<100km),68.02,0.9207,Good,True,Within_TN,No major waypoints identified,13.1187,80.1986,13.1123,80.1973,5.0,,,,
Jawaharlal Nehru Road (100 Feet Road),SH2,primary,0.75,Short (<100km),68.02,0.9207,Good,True,Within_TN,No major waypoints identified,13.1122,80.1971,13.1188,80.1984,5.0,,,,
Padi Flyover,,primary,0.03,Short (<100km),68.01,0.9206,Good,True,Within_TN,No major waypoints identified,13.105,80.1945,13.1052,80.1946,,,,,
Inner Ring Road,SH2,primary,0.01,Short (<100km),68.01,0.9204,Good,True,Within_TN,No major waypoints identified,13.0324,80.2096,13.0324,80.2096,,,,,
Inner Ring Road,SH2,primary,0.41,Short (<100km),68.01,0.9203,Good,True,Within_TN,No major waypoints identified,13.0322,80.2097,13.0286,80.2087,,,,,
Inner Ring Road,SH2,primary,0.01,Short (<100km),68.01,0.9203,Good,True,Within_TN,No major waypoints identified,13.0323,80.2096,13.0324,80.2096,,,,,
Maraimalai Adigal Bridge,SHU88,primary,0.24,Short (<100km),68.01,0.9203,Good,True,Within_TN,No major waypoints identified,13.0188,80.2246,13.0168,80.2254,,,,,
Inner Ring Road,SH2,primary,0.03,Short (<100km),68.01,0.9202,Good,True,Within_TN,No major waypoints identified,13.032,80.2095,13.0323,80.2096,,,,,
Maraimalai Adigal Bridge,SHU88,primary,0.24,Short (<100km),68.0,0.9202,Good,True,Within_TN,No major waypoints identified,13.0167,80.2252,13.0187,80.2244,,,,,
EVR Periyar Salai,SHU86,primary,1.04,Short (<100km),68.0,0.9201,Good,True,Within_TN,No major waypoints identified,13.0705,80.1825,13.0743,80.1911,3.0,,asphalt,,
Inner Ring Road,SH2,primary,0.39,Short (<100km),68.0,0.9201,Good,True,Within_TN,No major waypoints identified,13.0286,80.2086,13.032,80.2095,,,,,
Ballari Road,NH44,trunk,0.95,Short (<100km),68.0,0.72,Good,True,TN_to_KA,No major waypoints identified,13.2988,77.7255,13.3074,77.7254,2.0,80.0,asphalt,,
Ballari Road,NH44,trunk,1.08,Short (<100km),68.0,0.72,Good,True,TN_to_KA,No major waypoints identified,13.3085,77.7256,13.2988,77.7256,2.0,,asphalt,,
Madhavaram Flyover,SH2,primary,0.16,Short (<100km),67.99,0.9197,Good,True,Within_TN,No major waypoints identified,13.1452,80.2205,13.1439,80.2199,,,,,
Jawaharlal Nehru Road (100 Feet Road),SH2,primary,0.6,Short (<100km),67.99,0.9197,Good,True,Within_TN,No major waypoints identified,13.1231,80.2016,13.1187,80.1986,5.0,,asphalt,,
Madhavaram Flyover,SH2,primary,0.15,Short (<100km),67.99,0.9197,Good,True,Within_TN,No major waypoints identified,13.1439,80.2198,13.1452,80.2203,,,,,
Bannerghatta Road,SH87,primary,1.28,Short (<100km),67.99,0.9197,Good,True,TN_to_KA,No major waypoints identified,12.8928,77.599,12.8816,77.596,2.0,,asphalt,,
Thiruvottriyur – Ponneri – Panchetty Road,SH56,primary,1.81,Short (<100km),67.99,0.9195,Good,True,Within_TN,No major waypoints identified,13.1618,80.2692,13.1768,80.2702,,,,,
Sardar Patel Road,,primary,0.04,Short (<100km),67.99,0.9195,Good,True,Within_TN,No major waypoints identified,13.0068,80.2477,13.0068,80.2481,,30.0,,,
Sardar Patel Road,,primary,0.01,Short (<100km),67.99,0.9194,Good,True,Within_TN,No major waypoints identified,13.0068,80.2476,13.0068,80.2477,2.0,,asphalt,,
Sardar Patel Road,,primary,0.03,Short (<100km),67.99,0.9194,Good,True,Within_TN,No major waypoints identified,13.0067,80.248,13.0067,80.2477,,,,,
Sardar Patel Road,,primary,0.04,Short (<100km),67.99,0.9194,Good,True,Within_TN,No major waypoints identified,13.0068,80.2473,13.0068,80.2476,2.0,,asphalt,,
Dabaspete - Hosur Highway,NH648,trunk,0.06,Short (<100km),67.99,0.7198,Good,True,TN_to_KA,HOSUR,13.2933,77.4489,13.2932,77.4484,3.0,,asphalt,,
Old Madras Road,NH75,trunk,1.18,Short (<100km),67.99,0.7197,Good,True,TN_to_KA,No major waypoints identified,13.1289,77.9158,13.1315,77.926,2.0,80.0,asphalt,,
Old Madras Road,NH75,trunk,1.17,Short (<100km),67.99,0.7197,Good,True,TN_to_KA,No major waypoints identified,13.1314,77.9261,13.1288,77.9159,2.0,80.0,asphalt,,
Dabaspete - Hosur Highway,NH648,trunk,1.05,Short (<100km),67.99,0.7197,Good,True,TN_to_KA,HOSUR,13.2932,77.4484,13.2918,77.4387,2.0,,asphalt,,
Dabaspete - Hosur Highway,NH648,trunk,0.08,Short (<100km),67.99,0.7196,Good,True,TN_to_KA,HOSUR,13.2932,77.4476,13.2933,77.4484,3.0,,asphalt,,
Dabaspete - Hosur Highway,NH648,trunk,0.98,Short (<100km),67.99,0.7195,Good,True,TN_to_KA,HOSUR,13.2919,77.4387,13.2932,77.4476,2.0,,asphalt,,
Rajiv Gandhi Salai,OMR,primary,0.01,Short (<100km),67.98,0.9194,Good,True,Within_TN,No major waypoints identified,13.0068,80.2474,13.0066,80.2474,3.0,,asphalt,,
Sardar Patel Road,,primary,0.01,Short (<100km),67.98,0.9193,Good,True,Within_TN,No major waypoints identified,13.0067,80.2477,13.0067,80.2477,1.0,30.0,asphalt,,
Sardar Patel Road,,primary,0.01,Short (<100km),67.98,0.9193,Good,True,Within_TN,No major waypoints identified,13.0068,80.2472,13.0068,80.2473,2.0,30.0,asphalt,,
Sardar Patel Road,,primary,0.47,Short (<100km),67.98,0.9193,Good,True,Within_TN,No major waypoints identified,13.0067,80.2429,13.0068,80.2472,2.0,30.0,asphalt,,
Rajiv Gandhi IT Expressway,OMR,primary,0.76,Short (<100km),67.98,0.9192,Good,True,Within_TN,No major waypoints identified,13.0066,80.2474,12.9999,80.2484,4.0,,asphalt,,
Jawaharlal Nehru Road (100 Feet Road),SH2,primary,0.17,Short (<100km),67.98,0.9192,Good,True,Within_TN,No major waypoints identified,13.1188,80.1984,13.12,80.1992,5.0,,,,
Taluk Office Road,SHU88,primary,0.08,Short (<100km),67.98,0.9192,Good,True,Within_TN,No major waypoints identified,13.0168,80.2254,13.0161,80.2256,,,,,
Madhavaram Flyover,SH2,primary,0.43,Short (<100km),67.98,0.9191,Good,True,Within_TN,No major waypoints identified,13.1488,80.222,13.1452,80.2205,,,,,
Madhavaram Flyover,SH2,primary,0.44,Short (<100km),67.98,0.9191,Good,True,Within_TN,No major waypoints identified,13.1452,80.2203,13.1489,80.2219,,,,,
Anna Salai (Mount Road),SHU88,primary,0.14,Short (<100km),67.98,0.919,Good,True,Within_TN,No major waypoints identified,13.0155,80.2251,13.0167,80.2252,,,,,
Grand Northern Trunk Road,NH16,primary,1.37,Short (<100km),67.98,0.919,Good,True,Within_TN,No major waypoints identified,13.1446,80.2196,13.1522,80.2097,,,,,
Hennuru - Bagaluru Road,,primary,0.07,Short (<100km),67.97,0.9189,Good,True,TN_to_KA,No major waypoints identified,13.0376,77.6414,13.037,77.6412,,,asphalt,,
Rajiv Gandhi IT Expressway,OMR,primary,0.22,Short (<100km),67.97,0.9189,Good,True,Within_TN,No major waypoints identified,13.0051,80.2473,13.0066,80.2462,2.0,,asphalt,,
Sardar Patel Road,,primary,0.27,Short (<100km),67.97,0.9189,Good,True,Within_TN,No major waypoints identified,13.0066,80.2462,13.0066,80.2436,2.0,30.0,asphalt,,
Grand Northern Trunk Road:old NH5,NH16,primary,1.4,Short (<100km),67.97,0.9189,Good,True,Within_TN,No major waypoints identified,13.1525,80.2095,13.145,80.2199,,,,,
Taluk Office Road,,primary,0.13,Short (<100km),67.97,0.9188,Good,True,Within_TN,No major waypoints identified,13.0161,80.2256,13.015,80.226,,,,,
Hosur - Adiyamankottai Road,NH844,trunk,4.47,Short (<100km),67.97,0.7189,Good,True,TN_to_KA,HOSUR,12.7141,77.8412,12.6801,77.8614,2.0,,asphalt,,
Hosur - Adiyamankottai Road,NH844,trunk,4.47,Short (<100km),67.97,0.7189,Good,True,TN_to_KA,HOSUR,12.68,77.8613,12.7141,77.8412,2.0,,asphalt,,
Pune Bangalore Highway,NH48,trunk,0.09,Short (<100km),67.97,0.7187,Good,True,TN_to_KA,BANGALORE,13.1759,77.299,13.1755,77.2998,2.0,,asphalt,,
Pune Bangalore Highway,NH48,trunk,0.08,Short (<100km),67.97,0.7187,Good,True,TN_to_KA,BANGALORE,13.1754,77.2996,13.1757,77.299,2.0,,asphalt,,
Hennuru - Bagaluru Road,,primary,0.04,Short (<100km),67.96,0.9184,Good,True,TN_to_KA,No major waypoints identified,13.0376,77.6413,13.038,77.6414,,,asphalt,,
Hennuru - Bagaluru Road,,primary,0.21,Short (<100km),67.96,0.9184,Good,True,TN_to_KA,No major waypoints identified,13.0394,77.6415,13.0376,77.6414,,,asphalt,,
Thanisandra Main Road,SH104,primary,0.01,Short (<100km),67.96,0.9182,Good,True,TN_to_KA,No major waypoints identified,13.0454,77.6273,13.0455,77.6274,,,,,
Pune Bangalore Highway,NH48,trunk,0.07,Short (<100km),67.96,0.7183,Good,True,TN_to_KA,BANGALORE,13.1757,77.299,13.176,77.2984,2.0,,asphalt,,
Pune Bangalore Highway,NH48,trunk,0.07,Short (<100km),67.96,0.7183,Good,True,TN_to_KA,BANGALORE,13.1761,77.2985,13.1759,77.299,2.0,,asphalt,,
Thanisandra Main Road,SH104,primary,0.02,Short (<100km),67.95,0.9182,Good,True,TN_to_KA,No major waypoints identified,13.0456,77.6276,13.0454,77.6275,,,concrete,,
Chennai - Tiruttani - Renigunta Road Flyover,SHU148,primary,0.02,Short (<100km),67.95,0.9182,Good,True,Within_TN,CHENNAI,13.1014,80.1907,13.1013,80.1905,,,,,
Thanisandra Main Road,SH104,primary,0.02,Short (<100km),67.95,0.9181,Good,True,TN_to_KA,No major waypoints identified,13.0455,77.6274,13.0456,77.6275,,,,,
Sardar Patel Road,,primary,0.08,Short (<100km),67.95,0.9181,Good,True,Within_TN,No major waypoints identified,13.0066,80.2436,13.0066,80.2429,2.0,50.0,asphalt,,
Taluk Office Road,,primary,0.14,Short (<100km),67.95,0.9181,Good,True,Within_TN,No major waypoints identified,13.015,80.226,13.0138,80.2265,,,,,
Towards Adayar,SHU88,primary,0.15,Short (<100km),67.95,0.9181,Good,True,Within_TN,No major waypoints identified,13.0152,80.2249,13.015,80.226,,,,,
Chennai - Tiruttani - Renigunta Road Flyover,SHU148,primary,0.03,Short (<100km),67.95,0.9181,Good,True,Within_TN,CHENNAI,13.1014,80.1905,13.1015,80.1907,,,,,
Hennuru - Bagaluru Road,,primary,0.04,Short (<100km),67.95,0.9181,Good,True,TN_to_KA,No major waypoints identified,13.038,77.6414,13.0384,77.6414,,,asphalt,,
Anna Salai (Mount Road),SHU88,primary,0.04,Short (<100km),67.95,0.918,Good,True,Within_TN,No major waypoints identified,13.0152,80.2248,13.0155,80.2251,,,,,
Thanisandra Main Road,SH104,primary,0.24,Short (<100km),67.95,0.918,Good,True,TN_to_KA,No major waypoints identified,13.0475,77.6287,13.0456,77.6276,,,asphalt,,
Gandhi Mandapam Flyover,,primary,0.02,Short (<100km),67.95,0.918,Good,True,Within_TN,No major waypoints identified,13.0067,80.2427,13.0067,80.2429,1.0,30.0,asphalt,,
Chennai - Tiruttani - Renigunta Road,SHU148,primary,0.15,Short (<100km),67.95,0.918,Good,True,Within_TN,CHENNAI,13.1013,80.1905,13.1008,80.1893,,,,,
Thanisandra Main Road,SH104,primary,0.24,Short (<100km),67.95,0.918,Good,True,TN_to_KA,No major waypoints identified,13.0456,77.6275,13.0475,77.6286,2.0,,asphalt,,
Gandhi Mandapam Flyover,,primary,0.02,Short (<100km),67.95,0.9179,Good,True,Within_TN,No major waypoints identified,13.0066,80.2429,13.0067,80.2427,1.0,30.0,asphalt,,
Sardar Patel Road,,primary,0.03,Short (<100km),67.95,0.9179,Good,True,Within_TN,No major waypoints identified,13.0066,80.2429,13.0066,80.2426,2.0,50.0,asphalt,,
Gandhi Mandapam Flyover,,primary,0.01,Short (<100km),67.95,0.9179,Good,True,Within_TN,No major waypoints identified,13.0067,80.2427,13.0067,80.2427,2.0,40.0,asphalt,,
Chennai - Tiruttani - Renigunta Road,SHU148,primary,0.15,Short (<100km),67.95,0.9179,Good,True,Within_TN,CHENNAI,13.1009,80.1892,13.1014,80.1905,,,,,
Gandhi Mandapam Flyover,,primary,0.36,Short (<100km),67.95,0.9179,Good,True,Within_TN,No major waypoints identified,13.007,80.2393,13.0067,80.2427,2.0,40.0,asphalt,,
Rajiv Gandhi IT Expressway,OMR,primary,0.44,Short (<100km),67.95,0.9179,Good,True,Within_TN,No major waypoints identified,13.0012,80.248,13.0051,80.2473,3.0,,asphalt,,
Sardar Patel Road,,primary,0.13,Short (<100km),67.95,0.9178,Good,True,Within_TN,No major waypoints identified,13.0066,80.2426,13.0066,80.2414,2.0,50.0,asphalt,,
Dabaspete - Hosur Highway,NH648,trunk,0.26,Short (<100km),67.95,0.7182,Good,True,TN_to_KA,HOSUR,13.2918,77.4387,13.2913,77.4364,3.0,,asphalt,,
Dabaspete - Hosur Highway,NH648,trunk,0.25,Short (<100km),67.95,0.7181,Good,True,TN_to_KA,HOSUR,13.2914,77.4364,13.2919,77.4387,3.0,,asphalt,,
Pune Bangalore Highway,NH48,trunk,3.48,Short (<100km),67.95,0.718,Good,True,TN_to_KA,BANGALORE,13.176,77.2984,13.1958,77.2739,2.0,,asphalt,,
Pune Bangalore Highway,NH48,trunk,3.47,Short (<100km),67.95,0.7179,Good,True,TN_to_KA,BANGALORE,13.1959,77.274,13.1761,77.2985,2.0,,asphalt,,
Dabaspete - Hosur Highway,NH648,trunk,0.02,Short (<100km),67.95,0.7178,Good,True,TN_to_KA,HOSUR,13.2913,77.4364,13.2913,77.4362,3.0,,asphalt,,
Dabaspete - Hosur Highway,NH648,trunk,0.31,Short (<100km),67.95,0.7178,Good,True,TN_to_KA,HOSUR,13.2913,77.4362,13.2907,77.4334,3.0,,asphalt,,
Hennuru - Bagaluru Road,,primary,0.06,Short (<100km),67.94,0.9178,Good,True,TN_to_KA,No major waypoints identified,13.0384,77.6414,13.0389,77.6414,,,asphalt,,
Anna Salai (Mount Road),SHU88,primary,0.12,Short (<100km),67.94,0.9177,Good,True,Within_TN,No major waypoints identified,13.0145,80.224,13.0152,80.2248,1.0,50.0,asphalt,,
Anna Salai (Mount Road),SHU88,primary,0.12,Short (<100km),67.94,0.9177,Good,True,Within_TN,No major waypoints identified,13.0145,80.224,13.0152,80.2249,1.0,50.0,asphalt,,
Chennai - Ennore Road,SH114,primary,2.85,Short (<100km),67.94,0.9175,Good,True,Within_TN,CHENNAI,13.1829,80.3084,13.158,80.3018,,,,,
Arcot Road,,primary,0.03,Short (<100km),67.94,0.9174,Good,True,Within_TN,No major waypoints identified,13.0475,80.1956,13.0475,80.1959,1.0,,,,
Sardar Patel Road,,primary,0.12,Short (<100km),67.94,0.9174,Good,True,Within_TN,No major waypoints identified,13.0066,80.2414,13.0068,80.2402,2.0,50.0,asphalt,,
Jafferkhanpet Bridge,SH2,primary,0.38,Short (<100km),67.94,0.9174,Good,True,Within_TN,No major waypoints identified,13.0286,80.2087,13.0256,80.2071,,,asphalt,,
Dabaspete - Hosur Highway,NH648,trunk,0.02,Short (<100km),67.94,0.7178,Good,True,TN_to_KA,HOSUR,13.2914,77.4362,13.2914,77.4364,3.0,,asphalt,,
Dabaspete - Hosur Highway,NH648,trunk,0.31,Short (<100km),67.94,0.7177,Good,True,TN_to_KA,HOSUR,13.2908,77.4334,13.2914,77.4362,3.0,,asphalt,,
Dabaspete - Hosur Highway,NH648,trunk,1.95,Short (<100km),67.94,0.7174,Good,True,TN_to_KA,HOSUR,13.2907,77.4334,13.287,77.4158,2.0,,asphalt,,
Arcot Road,,primary,0.06,Short (<100km),67.93,0.9174,Good,True,Within_TN,No major waypoints identified,13.0474,80.1959,13.0474,80.1953,,,,,
Jafferkhanpet Bridge,SH2,primary,0.37,Short (<100km),67.93,0.9174,Good,True,Within_TN,No major waypoints identified,13.0257,80.2071,13.0286,80.2086,,,,,
Hennuru - Bagaluru Road,,primary,0.06,Short (<100km),67.93,0.9173,Good,True,TN_to_KA,No major waypoints identified,13.0389,77.6414,13.0394,77.6414,,,asphalt,,
Madhavaram Flyover,SH2,primary,0.02,Short (<100km),67.93,0.9172,Good,True,Within_TN,No major waypoints identified,13.149,80.2221,13.1488,80.222,,,,,
Sardar Patel Road,,primary,0.38,Short (<100km),67.93,0.9172,Good,True,Within_TN,No major waypoints identified,13.0068,80.2402,13.0075,80.2369,,50.0,asphalt,,
Arcot Road,,primary,0.07,Short (<100km),67.93,0.9172,Good,True,Within_TN,No major waypoints identified,13.0474,80.195,13.0475,80.1956,1.0,,,,
Madhavaram Flyover,SH2,primary,0.02,Short (<100km),67.93,0.9172,Good,True,Within_TN,No major waypoints identified,13.1489,80.2219,13.1491,80.222,,,,,
Inner Ring Road,SH2,primary,1.11,Short (<100km),67.93,0.9172,Good,True,Within_TN,No major waypoints identified,13.1583,80.2259,13.149,80.2221,,,,,
Gandhi Mandapam Flyover,,primary,0.13,Short (<100km),67.93,0.9171,Good,True,Within_TN,No major waypoints identified,13.0072,80.2382,13.007,80.2393,2.0,40.0,asphalt,,
Inner Ring Road,SH2,primary,1.11,Short (<100km),67.93,0.9171,Good,True,Within_TN,No major waypoints identified,13.1491,80.222,13.1584,80.2257,,,,,
Dabaspete - Hosur Highway,NH648,trunk,1.95,Short (<100km),67.93,0.7173,Good,True,TN_to_KA,HOSUR,13.2872,77.4158,13.2908,77.4334,2.0,,asphalt,,
Chennai - Tiruttani - Renigunta Road,SHU148,primary,0.28,Short (<100km),67.92,0.917,Good,True,Within_TN,CHENNAI,13.1008,80.1893,13.0998,80.1869,2.0,,asphalt,,
Chennai - Tiruttani - Renigunta Road,SHU148,primary,0.3,Short (<100km),67.92,0.9169,Good,True,Within_TN,CHENNAI,13.0998,80.1867,13.1009,80.1892,2.0,,asphalt,,
Arcot Road,,primary,0.31,Short (<100km),67.92,0.9169,Good,True,Within_TN,No major waypoints identified,13.0474,80.1953,13.0466,80.1926,,,,,
Gandhi Mandapam Flyover,,primary,0.01,Short (<100km),67.92,0.9169,Good,True,Within_TN,No major waypoints identified,13.0073,80.238,13.0073,80.2381,2.0,,asphalt,,
Sardar Patel Road,,primary,1.04,Short (<100km),67.92,0.9169,Good,True,Within_TN,No major waypoints identified,13.0092,80.2286,13.0073,80.238,2.0,,asphalt,,
Gandhi Mandapam Flyover,,primary,0.01,Short (<100km),67.92,0.9169,Good,True,Within_TN,No major waypoints identified,13.0073,80.2381,13.0072,80.2382,2.0,40.0,asphalt,,
Hennuru - Bagaluru Road,,primary,0.01,Short (<100km),67.92,0.9169,Good,True,TN_to_KA,No major waypoints identified,13.0394,77.6414,13.0395,77.6414,,,asphalt,,
Gandhi Mandapam Flyover,,primary,0.01,Short (<100km),67.92,0.9169,Good,True,Within_TN,No major waypoints identified,13.0073,80.2381,13.0072,80.238,2.0,,asphalt,,
Taluk Office Road,,primary,0.46,Short (<100km),67.92,0.9169,Good,True,Within_TN,No major waypoints identified,13.0129,80.2268,13.0092,80.2286,,,asphalt,,
Hennuru - Bagaluru Road,,primary,0.07,Short (<100km),67.92,0.9169,Good,True,TN_to_KA,No major waypoints identified,13.0401,77.6415,13.0394,77.6415,,,asphalt,,
